postcode,In Use?,latitude,longitude,easting,northing,grid ref,county,district,ward,district code,ward code,country,county code,constituency,introduced,terminated,parish,national park,population,households,built up area,built up sub-division,lower layer super output area,rural/urban,region,altitude,london zone,LSOA code,local authority,MSOA code,middle layer super output area,parish code,census output area,constituency code,index of Multiple Deprivation,quality,user type,last updated
WC1N 2JB,Yes,51.521801,-0.114088,530939,182006,TQ309820,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",3,2,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00174674,E14000750,14970,1,0,2018-08-21
WC1N 2JE,Yes,51.52218,-0.114159,530933,182048,TQ309820,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",4,3,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00174674,E14000750,14970,1,0,2018-08-21
WC1N 2JF,Yes,51.522091,-0.114754,530892,182037,TQ308820,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",2,1,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00174674,E14000750,14970,1,0,2018-08-21
WC1N 2JG,Yes,51.522271,-0.114746,530892,182057,TQ308820,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 027D","Urban major conurbation",London,27,1,E01000920,,E02000192,"Camden 027",E43000197,E00174671,E14000750,14970,1,0,2018-08-21
WC1N 2JJ,Yes,51.5223,-0.11437,530918,182061,TQ309820,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",2,2,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00174671,E14000750,14970,1,0,2018-08-21
WC1N 2JN,Yes,51.522444,-0.114898,530881,182076,TQ308820,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",20,11,"Greater London","Camden","Camden 027D","Urban major conurbation",London,27,1,E01000920,,E02000192,"Camden 027",E43000197,E00174671,E14000750,14970,1,0,2018-08-21
WC1N 2JP,Yes,51.522547,-0.11462,530900,182088,TQ308820,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",16,7,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00174671,E14000750,14970,1,0,2018-08-21
WC1N 2JQ,Yes,51.522246,-0.114906,530881,182054,TQ308820,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00174671,E14000750,14970,1,0,2018-08-21
WC1N 2JS,Yes,51.52351,-0.116183,530789,182192,TQ307821,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",6,3,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00174671,E14000750,14970,1,0,2018-08-21
WC1N 2JT,Yes,51.523208,-0.115991,530803,182159,TQ308821,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",28,20,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00004532,E14000750,14970,1,0,2018-08-21
WC1N 2JU,Yes,51.522838,-0.114795,530887,182120,TQ308821,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 027D","Urban major conurbation",London,29,1,E01000920,,E02000192,"Camden 027",E43000197,E00174671,E14000750,14970,1,0,2018-08-21
WC1N 2JX,Yes,51.523045,-0.115392,530845,182142,TQ308821,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2005-08-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 027D","Urban major conurbation",London,29,1,E01000920,,E02000192,"Camden 027",E43000197,E00004532,E14000750,14970,1,0,2018-08-21
WC1N 2JY,Yes,51.522952,-0.115756,530820,182131,TQ308821,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",2,1,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00004532,E14000750,14970,1,0,2018-08-21
WC1N 2JZ,Yes,51.522889,-0.11573,530822,182124,TQ308821,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",2,1,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00004532,E14000750,14970,1,0,2018-08-21
WC1N 2LA,Yes,51.523473,-0.11572,530821,182189,TQ308821,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",19,8,"Greater London","Camden","Camden 027D","Urban major conurbation",London,29,1,E01000920,,E02000192,"Camden 027",E43000197,E00174671,E14000750,14970,1,0,2018-08-21
WC1N 2LD,Yes,51.523459,-0.115375,530845,182188,TQ308821,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",61,29,"Greater London","Camden","Camden 027D","Urban major conurbation",London,29,1,E01000920,,E02000192,"Camden 027",E43000197,E00174671,E14000750,14970,1,0,2018-08-21
WC1N 2LE,Yes,51.524061,-0.115941,530804,182254,TQ308822,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00004531,E14000750,14970,1,0,2018-08-21
WC1N 2LF,Yes,51.524002,-0.116595,530759,182246,TQ307822,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",2,1,"Greater London","Camden","Camden 027D","Urban major conurbation",London,27,1,E01000920,,E02000192,"Camden 027",E43000197,E00004532,E14000750,14970,1,0,2018-08-21
WC1N 2LG,Yes,51.523883,-0.116049,530797,182234,TQ307822,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00174671,E14000750,14970,1,0,2018-08-21
WC1N 2LH,Yes,51.523846,-0.116541,530763,182229,TQ307822,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",6,1,"Greater London","Camden","Camden 027D","Urban major conurbation",London,27,1,E01000920,,E02000192,"Camden 027",E43000197,E00004532,E14000750,14970,1,0,2018-08-21
WC1N 2LJ,Yes,51.5238,-0.1165,530766,182224,TQ307822,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",5,1,"Greater London","Camden","Camden 027D","Urban major conurbation",London,27,1,E01000920,,E02000192,"Camden 027",E43000197,E00004532,E14000750,14970,1,0,2018-08-21
WC1N 2LQ,Yes,51.523264,-0.11557,530832,182166,TQ308821,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",2,1,"Greater London","Camden","Camden 027D","Urban major conurbation",London,29,1,E01000920,,E02000192,"Camden 027",E43000197,E00174671,E14000750,14970,1,0,2018-08-21
WC1N 2LR,Yes,51.5237,-0.116403,530773,182213,TQ307822,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",4,4,"Greater London","Camden","Camden 027D","Urban major conurbation",London,27,1,E01000920,,E02000192,"Camden 027",E43000197,E00004532,E14000750,14970,1,0,2018-08-21
WC1N 2LS,Yes,51.523408,-0.116141,530792,182181,TQ307821,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00174671,E14000750,14970,1,0,2018-08-21
WC1N 2LW,Yes,51.523654,-0.116361,530776,182208,TQ307822,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",2,1,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00004532,E14000750,14970,1,0,2018-08-21
WC1N 2LX,Yes,51.523599,-0.116263,530783,182202,TQ307822,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00004532,E14000750,14970,1,0,2018-08-21
WC1N 2LZ,Yes,51.523553,-0.116236,530785,182197,TQ307821,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00004532,E14000750,14970,1,0,2018-08-21
WC1N 2NA,Yes,51.521594,-0.115711,530827,181980,TQ308819,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00174675,E14000750,14970,1,0,2018-08-21
WC1N 2NB,Yes,51.521458,-0.115688,530829,181965,TQ308819,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",1,1,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00174675,E14000750,14970,1,0,2018-08-21
WC1N 2NE,Yes,51.521379,-0.115637,530833,181956,TQ308819,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",2,2,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00174675,E14000750,14970,1,0,2018-08-21
WC1N 2NP,Yes,51.52153,-0.116233,530791,181972,TQ307819,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",2,1,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00174675,E14000750,14970,1,0,2018-08-21
WC1N 2NR,Yes,51.521802,-0.116366,530781,182002,TQ307820,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",20,3,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00174675,E14000750,14970,1,0,2018-08-21
WC1N 2NS,Yes,51.521712,-0.115822,530819,181993,TQ308819,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",18,11,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00174675,E14000750,14970,1,0,2018-08-21
WC1N 2NT,Yes,51.521866,-0.115873,530815,182010,TQ308820,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",8,3,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00174675,E14000750,14970,1,0,2018-08-21
WC1N 2NU,Yes,51.525937,-0.120188,530504,182455,TQ305824,"Greater London","Camden","King's Cross",E09000007,E05000141,England,E11000009,"Holborn and St Pancras",1993-01-01,,"Camden, unparished area","",5,1,"Greater London","Camden","Camden 025B","Urban major conurbation",London,25,1,E01000937,,E02000190,"Camden 025",E43000197,E00004678,E14000750,14974,1,0,2018-08-21
WC1N 2NW,Yes,51.521957,-0.116489,530772,182019,TQ307820,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",12,6,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00174675,E14000750,14970,1,0,2018-08-21
WC1N 2NX,Yes,51.521998,-0.116257,530788,182024,TQ307820,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",9,5,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00174675,E14000750,14970,1,0,2018-08-21
WC1N 2NY,Yes,51.525479,-0.120784,530464,182403,TQ304824,"Greater London","Camden","King's Cross",E09000007,E05000141,England,E11000009,"Holborn and St Pancras",1998-12-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 025B","Urban major conurbation",London,27,1,E01000937,,E02000190,"Camden 025",E43000197,E00004678,E14000750,14974,1,0,2018-08-21
WC1N 2NZ,Yes,51.521866,-0.115859,530816,182010,TQ308820,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00174675,E14000750,14970,1,0,2018-08-21
WC1N 2PA,Yes,51.522358,-0.116242,530788,182064,TQ307820,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",23,10,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00004532,E14000750,14970,1,0,2018-08-21
WC1N 2PB,Yes,51.522784,-0.116498,530769,182111,TQ307821,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",3,3,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00174675,E14000750,14970,1,0,2018-08-21
WC1N 2PF,Yes,51.523292,-0.117342,530709,182166,TQ307821,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",22,10,"Greater London","Camden","Camden 027D","Urban major conurbation",London,27,1,E01000920,,E02000192,"Camden 027",E43000197,E00004532,E14000750,14970,1,0,2018-08-21
WC1N 2PG,Yes,51.52337,-0.117152,530722,182175,TQ307821,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",25,13,"Greater London","Camden","Camden 027D","Urban major conurbation",London,27,1,E01000920,,E02000192,"Camden 027",E43000197,E00004532,E14000750,14970,1,0,2018-08-21
WC1N 2PH,Yes,51.522944,-0.116362,530778,182129,TQ307821,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",7,5,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00004532,E14000750,14970,1,0,2018-08-21
WC1N 2PL,Yes,51.52339,-0.11669,530754,182178,TQ307821,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1980-01-01,,"Camden, unparished area","",70,34,"Greater London","Camden","Camden 027D","Urban major conurbation",London,27,1,E01000920,,E02000192,"Camden 027",E43000197,E00004532,E14000750,14970,1,0,2018-08-21
WC1N 2PN,Yes,51.523098,-0.116428,530773,182146,TQ307821,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",2000-12-01,,"Camden, unparished area","",26,12,"Greater London","Camden","Camden 027D","Urban major conurbation",London,27,1,E01000920,,E02000192,"Camden 027",E43000197,E00004532,E14000750,14970,1,0,2018-08-21
WC1N 2QL,Yes,51.521594,-0.115711,530827,181980,TQ308819,"Greater London","Camden","Holborn and Covent Garden",E09000007,E05000138,England,E11000009,"Holborn and St Pancras",1990-07-01,,"Camden, unparished area","",,,"Greater London","Camden","Camden 027D","Urban major conurbation",London,28,1,E01000920,,E02000192,"Camden 027",E43000197,E00174675,E14000750,14970,1,1,2018-08-21
